playlist,danceability,acousticness,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,analysis,like
Sitar - Best of,0.356,0.378,208235,0.417,0.0551,1,0.065,-8.925,1,0.026,144.993,4,0.383,"AudioFeatures with fields:
  acousticness = 0.378
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1VSSOGThWkC...'
  danceability = 0.356
  duration_ms = 208235
  energy = 0.417
  id = '1VSSOGThWkClLFSO0juNQk'
  instrumentalness = 0.0551
  key = 1
  liveness = 0.065
  loudness = -8.925
  mode = 1
  speechiness = 0.026
  tempo = 144.993
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1VSSOGThWkClLFSO0juNQk'
  type = 'audio_features'
  uri = 'spotify:track:1VSSOGThWkClLFSO0juNQk'
  valence = 0.383",1
Sitar - Best of,0.625,0.905,225747,0.505,0.00604,2,0.128,-9.155,1,0.029,105.026,4,0.362,"AudioFeatures with fields:
  acousticness = 0.905
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/218qtxbHJhY...'
  danceability = 0.625
  duration_ms = 225747
  energy = 0.505
  id = '218qtxbHJhY1aZQCfb6rOy'
  instrumentalness = 0.00604
  key = 2
  liveness = 0.128
  loudness = -9.155
  mode = 1
  speechiness = 0.029
  tempo = 105.026
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/218qtxbHJhY1aZQCfb6rOy'
  type = 'audio_features'
  uri = 'spotify:track:218qtxbHJhY1aZQCfb6rOy'
  valence = 0.362",1
Sitar - Best of,0.403,0.506,381853,0.227,0.845,2,0.0955,-14.175,1,0.0335,125.995,1,0.0412,"AudioFeatures with fields:
  acousticness = 0.506
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4UMpyClJN1s...'
  danceability = 0.403
  duration_ms = 381853
  energy = 0.227
  id = '4UMpyClJN1sM8CHgkKVOXD'
  instrumentalness = 0.845
  key = 2
  liveness = 0.0955
  loudness = -14.175
  mode = 1
  speechiness = 0.0335
  tempo = 125.995
  time_signature = 1
  track_href = 'https://api.spotify.com/v1/tracks/4UMpyClJN1sM8CHgkKVOXD'
  type = 'audio_features'
  uri = 'spotify:track:4UMpyClJN1sM8CHgkKVOXD'
  valence = 0.0412",1
Sitar - Best of,0.451,0.975,250800,0.186,0.848,1,0.077,-16.147,1,0.0527,139.964,4,0.261,"AudioFeatures with fields:
  acousticness = 0.975
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3K8l0VbrCKL...'
  danceability = 0.451
  duration_ms = 250800
  energy = 0.186
  id = '3K8l0VbrCKLR4asIaNXunz'
  instrumentalness = 0.848
  key = 1
  liveness = 0.077
  loudness = -16.147
  mode = 1
  speechiness = 0.0527
  tempo = 139.964
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3K8l0VbrCKLR4asIaNXunz'
  type = 'audio_features'
  uri = 'spotify:track:3K8l0VbrCKLR4asIaNXunz'
  valence = 0.261",1
Sitar - Best of,0.646,0.584,362773,0.658,0.835,9,0.0335,-6.308,1,0.0386,124.987,3,0.54,"AudioFeatures with fields:
  acousticness = 0.584
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1eccVWt1VzS...'
  danceability = 0.646
  duration_ms = 362773
  energy = 0.658
  id = '1eccVWt1VzSouwQEt0THEw'
  instrumentalness = 0.835
  key = 9
  liveness = 0.0335
  loudness = -6.308
  mode = 1
  speechiness = 0.0386
  tempo = 124.987
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/1eccVWt1VzSouwQEt0THEw'
  type = 'audio_features'
  uri = 'spotify:track:1eccVWt1VzSouwQEt0THEw'
  valence = 0.54",1
Sitar - Best of,0.359,0.963,296080,0.366,0.664,7,0.132,-9.285,1,0.0365,81.898,4,0.411,"AudioFeatures with fields:
  acousticness = 0.963
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1p8yS39q8aX...'
  danceability = 0.359
  duration_ms = 296080
  energy = 0.366
  id = '1p8yS39q8aXgDqzDRNg41y'
  instrumentalness = 0.664
  key = 7
  liveness = 0.132
  loudness = -9.285
  mode = 1
  speechiness = 0.0365
  tempo = 81.898
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1p8yS39q8aXgDqzDRNg41y'
  type = 'audio_features'
  uri = 'spotify:track:1p8yS39q8aXgDqzDRNg41y'
  valence = 0.411",1
Sitar - Best of,0.283,0.986,667653,0.0439,0.0893,6,0.09,-16.718,1,0.0444,74.351,3,0.107,"AudioFeatures with fields:
  acousticness = 0.986
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3c4PeBd2P0M...'
  danceability = 0.283
  duration_ms = 667653
  energy = 0.0439
  id = '3c4PeBd2P0MUm5Y1oWohGY'
  instrumentalness = 0.0893
  key = 6
  liveness = 0.09
  loudness = -16.718
  mode = 1
  speechiness = 0.0444
  tempo = 74.351
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/3c4PeBd2P0MUm5Y1oWohGY'
  type = 'audio_features'
  uri = 'spotify:track:3c4PeBd2P0MUm5Y1oWohGY'
  valence = 0.107",1
Sitar - Best of,0.491,0.934,1105907,0.529,0.817,6,0.0532,-8.492,1,0.0357,131.531,3,0.36,"AudioFeatures with fields:
  acousticness = 0.934
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2uGl4Vfonx8...'
  danceability = 0.491
  duration_ms = 1105907
  energy = 0.529
  id = '2uGl4Vfonx8FwzlIcFNrkN'
  instrumentalness = 0.817
  key = 6
  liveness = 0.0532
  loudness = -8.492
  mode = 1
  speechiness = 0.0357
  tempo = 131.531
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/2uGl4Vfonx8FwzlIcFNrkN'
  type = 'audio_features'
  uri = 'spotify:track:2uGl4Vfonx8FwzlIcFNrkN'
  valence = 0.36",1
Sitar - Best of,0.248,0.949,820667,0.0402,0.0123,6,0.118,-22.444,1,0.0337,92.655,4,0.13,"AudioFeatures with fields:
  acousticness = 0.949
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/27dNZRGvLuj...'
  danceability = 0.248
  duration_ms = 820667
  energy = 0.0402
  id = '27dNZRGvLujXRED2oorz4i'
  instrumentalness = 0.0123
  key = 6
  liveness = 0.118
  loudness = -22.444
  mode = 1
  speechiness = 0.0337
  tempo = 92.655
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/27dNZRGvLujXRED2oorz4i'
  type = 'audio_features'
  uri = 'spotify:track:27dNZRGvLujXRED2oorz4i'
  valence = 0.13",1
Sitar - Best of,0.453,0.868,325973,0.412,0.000168,2,0.231,-7.11,0,0.0313,93.055,4,0.226,"AudioFeatures with fields:
  acousticness = 0.868
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4p5EL2xvI3Y...'
  danceability = 0.453
  duration_ms = 325973
  energy = 0.412
  id = '4p5EL2xvI3Y5BpvbfciIxs'
  instrumentalness = 0.000168
  key = 2
  liveness = 0.231
  loudness = -7.11
  mode = 0
  speechiness = 0.0313
  tempo = 93.055
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4p5EL2xvI3Y5BpvbfciIxs'
  type = 'audio_features'
  uri = 'spotify:track:4p5EL2xvI3Y5BpvbfciIxs'
  valence = 0.226",1
Sitar - Best of,0.369,0.939,343400,0.0839,0.00198,8,0.104,-14.464,1,0.0552,74.231,4,0.18,"AudioFeatures with fields:
  acousticness = 0.939
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2qm7PYcsaig...'
  danceability = 0.369
  duration_ms = 343400
  energy = 0.0839
  id = '2qm7PYcsaigiBeMfo6nZIq'
  instrumentalness = 0.00198
  key = 8
  liveness = 0.104
  loudness = -14.464
  mode = 1
  speechiness = 0.0552
  tempo = 74.231
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2qm7PYcsaigiBeMfo6nZIq'
  type = 'audio_features'
  uri = 'spotify:track:2qm7PYcsaigiBeMfo6nZIq'
  valence = 0.18",1
Sitar - Best of,0.661,0.884,278520,0.446,0.513,7,0.073,-10.972,1,0.036,116.0,4,0.399,"AudioFeatures with fields:
  acousticness = 0.884
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5yU6oTG6dh4...'
  danceability = 0.661
  duration_ms = 278520
  energy = 0.446
  id = '5yU6oTG6dh4JmP65f9CJht'
  instrumentalness = 0.513
  key = 7
  liveness = 0.073
  loudness = -10.972
  mode = 1
  speechiness = 0.036
  tempo = 116.0
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5yU6oTG6dh4JmP65f9CJht'
  type = 'audio_features'
  uri = 'spotify:track:5yU6oTG6dh4JmP65f9CJht'
  valence = 0.399",1
Sitar - Best of,0.389,0.969,479000,0.0889,0.5,0,0.0523,-23.957,1,0.0786,92.209,3,0.141,"AudioFeatures with fields:
  acousticness = 0.969
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/18JtFH2J9b1...'
  danceability = 0.389
  duration_ms = 479000
  energy = 0.0889
  id = '18JtFH2J9b1TsT5ZzklCmU'
  instrumentalness = 0.5
  key = 0
  liveness = 0.0523
  loudness = -23.957
  mode = 1
  speechiness = 0.0786
  tempo = 92.209
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/18JtFH2J9b1TsT5ZzklCmU'
  type = 'audio_features'
  uri = 'spotify:track:18JtFH2J9b1TsT5ZzklCmU'
  valence = 0.141",1
Sitar - Best of,0.47,0.803,189773,0.725,0.768,0,0.099,-7.021,1,0.0501,119.998,3,0.743,"AudioFeatures with fields:
  acousticness = 0.803
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7cteJUOa1dj...'
  danceability = 0.47
  duration_ms = 189773
  energy = 0.725
  id = '7cteJUOa1dj8ZXFlTGvF8Q'
  instrumentalness = 0.768
  key = 0
  liveness = 0.099
  loudness = -7.021
  mode = 1
  speechiness = 0.0501
  tempo = 119.998
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/7cteJUOa1dj8ZXFlTGvF8Q'
  type = 'audio_features'
  uri = 'spotify:track:7cteJUOa1dj8ZXFlTGvF8Q'
  valence = 0.743",1
Sitar - Best of,0.501,0.436,237040,0.758,0.0697,1,0.0686,-12.394,1,0.0916,114.088,4,0.627,"AudioFeatures with fields:
  acousticness = 0.436
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5fZcM3wYoRY...'
  danceability = 0.501
  duration_ms = 237040
  energy = 0.758
  id = '5fZcM3wYoRYntxABMfFklz'
  instrumentalness = 0.0697
  key = 1
  liveness = 0.0686
  loudness = -12.394
  mode = 1
  speechiness = 0.0916
  tempo = 114.088
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5fZcM3wYoRYntxABMfFklz'
  type = 'audio_features'
  uri = 'spotify:track:5fZcM3wYoRYntxABMfFklz'
  valence = 0.627",1
Sitar - Best of,0.58,0.654,453627,0.451,0.267,1,0.0582,-15.271,1,0.0922,144.742,4,0.43,"AudioFeatures with fields:
  acousticness = 0.654
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4zqrxyHVlsl...'
  danceability = 0.58
  duration_ms = 453627
  energy = 0.451
  id = '4zqrxyHVlslZBAU0aBHc4w'
  instrumentalness = 0.267
  key = 1
  liveness = 0.0582
  loudness = -15.271
  mode = 1
  speechiness = 0.0922
  tempo = 144.742
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4zqrxyHVlslZBAU0aBHc4w'
  type = 'audio_features'
  uri = 'spotify:track:4zqrxyHVlslZBAU0aBHc4w'
  valence = 0.43",1
Sitar - Best of,0.373,0.129,282731,0.712,0.683,9,0.0656,-11.835,1,0.0836,172.03,4,0.0571,"AudioFeatures with fields:
  acousticness = 0.129
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4dXcDVX3HVQ...'
  danceability = 0.373
  duration_ms = 282731
  energy = 0.712
  id = '4dXcDVX3HVQrHFyGE11wue'
  instrumentalness = 0.683
  key = 9
  liveness = 0.0656
  loudness = -11.835
  mode = 1
  speechiness = 0.0836
  tempo = 172.03
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4dXcDVX3HVQrHFyGE11wue'
  type = 'audio_features'
  uri = 'spotify:track:4dXcDVX3HVQrHFyGE11wue'
  valence = 0.0571",1
Sitar - Best of,0.429,0.787,388920,0.24,0.394,9,0.349,-18.607,1,0.0377,143.644,4,0.521,"AudioFeatures with fields:
  acousticness = 0.787
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0LMbEfEb1sx...'
  danceability = 0.429
  duration_ms = 388920
  energy = 0.24
  id = '0LMbEfEb1sxUMcJmoHAwDh'
  instrumentalness = 0.394
  key = 9
  liveness = 0.349
  loudness = -18.607
  mode = 1
  speechiness = 0.0377
  tempo = 143.644
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0LMbEfEb1sxUMcJmoHAwDh'
  type = 'audio_features'
  uri = 'spotify:track:0LMbEfEb1sxUMcJmoHAwDh'
  valence = 0.521",1
Sitar - Best of,0.497,0.933,927160,0.446,0.936,6,0.0511,-8.456,1,0.0369,121.71,4,0.327,"AudioFeatures with fields:
  acousticness = 0.933
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6vMKZSr2jF5...'
  danceability = 0.497
  duration_ms = 927160
  energy = 0.446
  id = '6vMKZSr2jF5NkGoWiXkVSK'
  instrumentalness = 0.936
  key = 6
  liveness = 0.0511
  loudness = -8.456
  mode = 1
  speechiness = 0.0369
  tempo = 121.71
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6vMKZSr2jF5NkGoWiXkVSK'
  type = 'audio_features'
  uri = 'spotify:track:6vMKZSr2jF5NkGoWiXkVSK'
  valence = 0.327",1
Sitar - Best of,0.155,0.875,256947,0.0923,0.603,2,0.126,-17.707,1,0.0398,80.869,4,0.0384,"AudioFeatures with fields:
  acousticness = 0.875
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7KoXzM3IboD...'
  danceability = 0.155
  duration_ms = 256947
  energy = 0.0923
  id = '7KoXzM3IboDJxRl7DXIT7y'
  instrumentalness = 0.603
  key = 2
  liveness = 0.126
  loudness = -17.707
  mode = 1
  speechiness = 0.0398
  tempo = 80.869
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7KoXzM3IboDJxRl7DXIT7y'
  type = 'audio_features'
  uri = 'spotify:track:7KoXzM3IboDJxRl7DXIT7y'
  valence = 0.0384",1
Sitar - Best of,0.133,0.84,120000,0.169,2.44e-05,1,0.0747,-15.647,1,0.0354,144.554,3,0.0483,"AudioFeatures with fields:
  acousticness = 0.84
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2nRDkUnEKOo...'
  danceability = 0.133
  duration_ms = 120000
  energy = 0.169
  id = '2nRDkUnEKOornOyplJLDDS'
  instrumentalness = 2.44e-05
  key = 1
  liveness = 0.0747
  loudness = -15.647
  mode = 1
  speechiness = 0.0354
  tempo = 144.554
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/2nRDkUnEKOornOyplJLDDS'
  type = 'audio_features'
  uri = 'spotify:track:2nRDkUnEKOornOyplJLDDS'
  valence = 0.0483",1
Sitar - Best of,0.496,0.933,254453,0.0341,0.0248,5,0.118,-16.104,1,0.0691,173.508,5,0.259,"AudioFeatures with fields:
  acousticness = 0.933
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4taHZBFG2m7...'
  danceability = 0.496
  duration_ms = 254453
  energy = 0.0341
  id = '4taHZBFG2m7D9MuSL8eLvU'
  instrumentalness = 0.0248
  key = 5
  liveness = 0.118
  loudness = -16.104
  mode = 1
  speechiness = 0.0691
  tempo = 173.508
  time_signature = 5
  track_href = 'https://api.spotify.com/v1/tracks/4taHZBFG2m7D9MuSL8eLvU'
  type = 'audio_features'
  uri = 'spotify:track:4taHZBFG2m7D9MuSL8eLvU'
  valence = 0.259",1
Sitar - Best of,0.593,0.985,217867,0.221,0.689,11,0.112,-13.643,0,0.0342,119.896,3,0.561,"AudioFeatures with fields:
  acousticness = 0.985
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1Peit04tcEK...'
  danceability = 0.593
  duration_ms = 217867
  energy = 0.221
  id = '1Peit04tcEKpVZ44fthtcs'
  instrumentalness = 0.689
  key = 11
  liveness = 0.112
  loudness = -13.643
  mode = 0
  speechiness = 0.0342
  tempo = 119.896
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/1Peit04tcEKpVZ44fthtcs'
  type = 'audio_features'
  uri = 'spotify:track:1Peit04tcEKpVZ44fthtcs'
  valence = 0.561",1
Sitar - Best of,0.59,0.669,253867,0.149,0.0355,3,0.0766,-18.854,0,0.0406,140.094,4,0.433,"AudioFeatures with fields:
  acousticness = 0.669
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0k1quwmpgJv...'
  danceability = 0.59
  duration_ms = 253867
  energy = 0.149
  id = '0k1quwmpgJvXXQlyjkURmR'
  instrumentalness = 0.0355
  key = 3
  liveness = 0.0766
  loudness = -18.854
  mode = 0
  speechiness = 0.0406
  tempo = 140.094
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0k1quwmpgJvXXQlyjkURmR'
  type = 'audio_features'
  uri = 'spotify:track:0k1quwmpgJvXXQlyjkURmR'
  valence = 0.433",1
Sitar - Best of,0.255,0.789,760333,0.111,0.061,6,0.0857,-18.774,1,0.0317,81.47,4,0.139,"AudioFeatures with fields:
  acousticness = 0.789
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4ZAj8lLfT4Q...'
  danceability = 0.255
  duration_ms = 760333
  energy = 0.111
  id = '4ZAj8lLfT4QwBrBowi4c6X'
  instrumentalness = 0.061
  key = 6
  liveness = 0.0857
  loudness = -18.774
  mode = 1
  speechiness = 0.0317
  tempo = 81.47
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4ZAj8lLfT4QwBrBowi4c6X'
  type = 'audio_features'
  uri = 'spotify:track:4ZAj8lLfT4QwBrBowi4c6X'
  valence = 0.139",1
Sitar - Best of,0.584,0.921,384868,0.276,0.00117,2,0.0888,-10.578,0,0.0439,100.055,4,0.182,"AudioFeatures with fields:
  acousticness = 0.921
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6YurAWZr1am...'
  danceability = 0.584
  duration_ms = 384868
  energy = 0.276
  id = '6YurAWZr1amWqDhkn3Yrc9'
  instrumentalness = 0.00117
  key = 2
  liveness = 0.0888
  loudness = -10.578
  mode = 0
  speechiness = 0.0439
  tempo = 100.055
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6YurAWZr1amWqDhkn3Yrc9'
  type = 'audio_features'
  uri = 'spotify:track:6YurAWZr1amWqDhkn3Yrc9'
  valence = 0.182",1
Sitar - Best of,0.143,0.658,270940,0.238,0.0839,9,0.0909,-13.847,1,0.0384,141.489,4,0.0385,"AudioFeatures with fields:
  acousticness = 0.658
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4hRpcTdKlOa...'
  danceability = 0.143
  duration_ms = 270940
  energy = 0.238
  id = '4hRpcTdKlOaudWluNAq8L9'
  instrumentalness = 0.0839
  key = 9
  liveness = 0.0909
  loudness = -13.847
  mode = 1
  speechiness = 0.0384
  tempo = 141.489
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4hRpcTdKlOaudWluNAq8L9'
  type = 'audio_features'
  uri = 'spotify:track:4hRpcTdKlOaudWluNAq8L9'
  valence = 0.0385",1
On Repeat,0.811,0.0829,212727,0.587,0.0,8,0.173,-10.091,1,0.0872,110.027,4,0.758,"AudioFeatures with fields:
  acousticness = 0.0829
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4FL8i7miD18...'
  danceability = 0.811
  duration_ms = 212727
  energy = 0.587
  id = '4FL8i7miD18FuMN08XGKcM'
  instrumentalness = 0
  key = 8
  liveness = 0.173
  loudness = -10.091
  mode = 1
  speechiness = 0.0872
  tempo = 110.027
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4FL8i7miD18FuMN08XGKcM'
  type = 'audio_features'
  uri = 'spotify:track:4FL8i7miD18FuMN08XGKcM'
  valence = 0.758",1
On Repeat,0.552,0.421,353676,0.668,0.0117,2,0.159,-9.111,1,0.0473,95.032,4,0.152,"AudioFeatures with fields:
  acousticness = 0.421
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3uZiNvBNQld...'
  danceability = 0.552
  duration_ms = 353676
  energy = 0.668
  id = '3uZiNvBNQldjl4OJiKsuxe'
  instrumentalness = 0.0117
  key = 2
  liveness = 0.159
  loudness = -9.111
  mode = 1
  speechiness = 0.0473
  tempo = 95.032
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3uZiNvBNQldjl4OJiKsuxe'
  type = 'audio_features'
  uri = 'spotify:track:3uZiNvBNQldjl4OJiKsuxe'
  valence = 0.152",1
On Repeat,0.298,0.00279,342133,0.618,0.921,4,0.125,-11.667,1,0.0323,131.987,4,0.0701,"AudioFeatures with fields:
  acousticness = 0.00279
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3zm3jy3iQlI...'
  danceability = 0.298
  duration_ms = 342133
  energy = 0.618
  id = '3zm3jy3iQlIwRGC7D5LyFz'
  instrumentalness = 0.921
  key = 4
  liveness = 0.125
  loudness = -11.667
  mode = 1
  speechiness = 0.0323
  tempo = 131.987
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3zm3jy3iQlIwRGC7D5LyFz'
  type = 'audio_features'
  uri = 'spotify:track:3zm3jy3iQlIwRGC7D5LyFz'
  valence = 0.0701",1
On Repeat,0.761,0.0152,271254,0.634,0.0115,0,0.0985,-7.981,0,0.0566,92.061,4,0.198,"AudioFeatures with fields:
  acousticness = 0.0152
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1gH15mDISkH...'
  danceability = 0.761
  duration_ms = 271254
  energy = 0.634
  id = '1gH15mDISkHIBs9NImb3YZ'
  instrumentalness = 0.0115
  key = 0
  liveness = 0.0985
  loudness = -7.981
  mode = 0
  speechiness = 0.0566
  tempo = 92.061
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1gH15mDISkHIBs9NImb3YZ'
  type = 'audio_features'
  uri = 'spotify:track:1gH15mDISkHIBs9NImb3YZ'
  valence = 0.198",1
On Repeat,0.601,0.419,222164,0.92,0.0,10,0.263,-2.313,0,0.146,86.976,4,0.493,"AudioFeatures with fields:
  acousticness = 0.419
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1fERvpF9968...'
  danceability = 0.601
  duration_ms = 222164
  energy = 0.92
  id = '1fERvpF9968go72c3GRksb'
  instrumentalness = 0
  key = 10
  liveness = 0.263
  loudness = -2.313
  mode = 0
  speechiness = 0.146
  tempo = 86.976
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1fERvpF9968go72c3GRksb'
  type = 'audio_features'
  uri = 'spotify:track:1fERvpF9968go72c3GRksb'
  valence = 0.493",1
On Repeat,0.283,0.471,368107,0.613,0.0,5,0.104,-7.702,1,0.0581,78.154,3,0.386,"AudioFeatures with fields:
  acousticness = 0.471
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7xV3MCJ6YI3...'
  danceability = 0.283
  duration_ms = 368107
  energy = 0.613
  id = '7xV3MCJ6YI3K4I6Jt1a9H7'
  instrumentalness = 0
  key = 5
  liveness = 0.104
  loudness = -7.702
  mode = 1
  speechiness = 0.0581
  tempo = 78.154
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/7xV3MCJ6YI3K4I6Jt1a9H7'
  type = 'audio_features'
  uri = 'spotify:track:7xV3MCJ6YI3K4I6Jt1a9H7'
  valence = 0.386",1
On Repeat,0.301,0.926,193666,0.248,0.0373,4,0.051,-12.885,0,0.0332,94.637,4,0.0689,"AudioFeatures with fields:
  acousticness = 0.926
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/09d7oLdf8ye...'
  danceability = 0.301
  duration_ms = 193666
  energy = 0.248
  id = '09d7oLdf8yepEkOh6XXRf3'
  instrumentalness = 0.0373
  key = 4
  liveness = 0.051
  loudness = -12.885
  mode = 0
  speechiness = 0.0332
  tempo = 94.637
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/09d7oLdf8yepEkOh6XXRf3'
  type = 'audio_features'
  uri = 'spotify:track:09d7oLdf8yepEkOh6XXRf3'
  valence = 0.0689",1
